VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,ExitKey.keys,ExitKey.rt,Feedbackbox.text
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.6276,0,86,86,86,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/PAI_LU_WA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.8734,0,87,87,87,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.8102,0,88,88,88,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/FU_ZO_RAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,0.7518,0,89,89,89,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.5364,0,90,90,90,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.6466,0,91,91,91,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/LA_ZAY_CHAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.6862,0,92,92,92,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.8842,0,93,93,93,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAI_FU_ZO.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.0362,0,94,94,94,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/GU_CHAI_PI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.8861,0,95,95,95,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/HI_NAY_VA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.0799,0,96,96,96,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.6076,0,97,97,97,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/SI_VAI_CHU.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.5299,0,98,98,98,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/ZO_FU_RAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.8016,0,99,99,99,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,
,,,,,,,,,,,,,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,6.8778,
