0.6553,ti,1,2,5eb4841544c2df2f0190e8a0,3
0.5883,ti,1,2,5eb4841544c2df2f0190e8a0,3
0.5991,ti,1,2,5eb4841544c2df2f0190e8a0,3
1.0654,ti,1,2,5eb4841544c2df2f0190e8a0,3
0.6619,ni,2,3,5eb4841544c2df2f0190e8a0,3
0.7132,ni,2,3,5eb4841544c2df2f0190e8a0,3
0.5169,ni,2,3,5eb4841544c2df2f0190e8a0,3
0.6443,ni,2,3,5eb4841544c2df2f0190e8a0,3
0.7007,fu,1,3,5eb4841544c2df2f0190e8a0,3
0.6662,fu,1,3,5eb4841544c2df2f0190e8a0,3
0.63,fu,1,3,5eb4841544c2df2f0190e8a0,3
0.6296,fu,1,3,5eb4841544c2df2f0190e8a0,3
0.6516,re,3,3,5eb4841544c2df2f0190e8a0,3
0.6369,re,3,3,5eb4841544c2df2f0190e8a0,3
0.6786,re,3,3,5eb4841544c2df2f0190e8a0,3
0.6822,re,3,3,5eb4841544c2df2f0190e8a0,3
0.8047,ti,1,3,5eb4841544c2df2f0190e8a0,3
0.6198,ti,1,3,5eb4841544c2df2f0190e8a0,3
0.6846,ti,1,3,5eb4841544c2df2f0190e8a0,3
0.6112,ta,3,3,5eb4841544c2df2f0190e8a0,3
0.6728,ta,3,3,5eb4841544c2df2f0190e8a0,3
1.0843,ta,3,3,5eb4841544c2df2f0190e8a0,3
1.0153,ta,3,3,5eb4841544c2df2f0190e8a0,3
0.6301,su,2,3,5eb4841544c2df2f0190e8a0,3
0.6328,su,2,3,5eb4841544c2df2f0190e8a0,3
0.8485,su,2,3,5eb4841544c2df2f0190e8a0,3
0.6294,su,2,3,5eb4841544c2df2f0190e8a0,3
0.5702,ru,3,3,5eb4841544c2df2f0190e8a0,3
0.6876,ru,3,3,5eb4841544c2df2f0190e8a0,3
0.8004,ru,3,3,5eb4841544c2df2f0190e8a0,3
0.5967,ge,1,3,5eb4841544c2df2f0190e8a0,3
0.6475,ge,1,3,5eb4841544c2df2f0190e8a0,3
0.8295,ge,1,3,5eb4841544c2df2f0190e8a0,3
0.5782,ko,2,3,5eb4841544c2df2f0190e8a0,3
0.7161,ko,2,3,5eb4841544c2df2f0190e8a0,3
0.6466,ko,2,3,5eb4841544c2df2f0190e8a0,3
0.9142,ko,2,3,5eb4841544c2df2f0190e8a0,3
0.602,pu,1,3,5eb4841544c2df2f0190e8a0,3
0.8475,pu,1,3,5eb4841544c2df2f0190e8a0,3
0.6717,pu,1,3,5eb4841544c2df2f0190e8a0,3
0.5476,pu,1,3,5eb4841544c2df2f0190e8a0,3
0.5541,me,2,3,5eb4841544c2df2f0190e8a0,3
0.6153,me,2,3,5eb4841544c2df2f0190e8a0,3
0.2485,me,2,3,5eb4841544c2df2f0190e8a0,3
0.6846,me,2,3,5eb4841544c2df2f0190e8a0,3
0.6782,fe,3,3,5eb4841544c2df2f0190e8a0,3
0.5193,ru,2,1,5f40d413c4c518219392e3ab,5
0.4711,ru,2,1,5f40d413c4c518219392e3ab,5
0.452,ru,2,1,5f40d413c4c518219392e3ab,5
0.5787,ru,2,1,5f40d413c4c518219392e3ab,5
0.6249,ko,1,1,5f40d413c4c518219392e3ab,5
0.0094,ko,1,1,5f40d413c4c518219392e3ab,5
0.197,ko,1,1,5f40d413c4c518219392e3ab,5
0.6631,ko,1,1,5f40d413c4c518219392e3ab,5
0.6496,ge,3,1,5f40d413c4c518219392e3ab,5
0.6447,ge,3,1,5f40d413c4c518219392e3ab,5
0.6662,ge,3,1,5f40d413c4c518219392e3ab,5
0.8421,ge,3,1,5f40d413c4c518219392e3ab,5
0.59,su,1,1,5f40d413c4c518219392e3ab,5
0.8022,su,1,1,5f40d413c4c518219392e3ab,5
0.6447,su,1,1,5f40d413c4c518219392e3ab,5
0.6057,su,1,1,5f40d413c4c518219392e3ab,5
1.0011,fu,3,1,5f40d413c4c518219392e3ab,5
0.6338,fu,3,1,5f40d413c4c518219392e3ab,5
0.6691,fu,3,1,5f40d413c4c518219392e3ab,5
0.7915,fu,3,1,5f40d413c4c518219392e3ab,5
0.8059,fe,2,1,5f40d413c4c518219392e3ab,5
0.836,fe,2,1,5f40d413c4c518219392e3ab,5
1.1281,fe,2,1,5f40d413c4c518219392e3ab,5
1.1203,fe,2,1,5f40d413c4c518219392e3ab,5
0.6674,pu,3,1,5f40d413c4c518219392e3ab,5
0.5994,pu,3,1,5f40d413c4c518219392e3ab,5
0.7149,pu,3,1,5f40d413c4c518219392e3ab,5
0.7732,pu,3,1,5f40d413c4c518219392e3ab,5
0.6562,me,1,1,5f40d413c4c518219392e3ab,5
0.5849,me,1,1,5f40d413c4c518219392e3ab,5
0.5725,me,1,1,5f40d413c4c518219392e3ab,5
0.6353,me,1,1,5f40d413c4c518219392e3ab,5
0.8094,ta,2,1,5f40d413c4c518219392e3ab,5
1.0267,ta,2,1,5f40d413c4c518219392e3ab,5
0.6096,ta,2,1,5f40d413c4c518219392e3ab,5
0.6182,ni,1,1,5f40d413c4c518219392e3ab,5
0.646,ni,1,1,5f40d413c4c518219392e3ab,5
0.6809,ni,1,1,5f40d413c4c518219392e3ab,5
0.8304,ni,1,1,5f40d413c4c518219392e3ab,5
0.7109,re,2,1,5f40d413c4c518219392e3ab,5
0.6817,re,2,1,5f40d413c4c518219392e3ab,5
0.7014,re,2,1,5f40d413c4c518219392e3ab,5
0.6338,ti,3,1,5f40d413c4c518219392e3ab,5
0.5614,ti,3,1,5f40d413c4c518219392e3ab,5
0.7848,ti,3,1,5f40d413c4c518219392e3ab,5
0.5655,ti,3,1,5f40d413c4c518219392e3ab,5
0.4211,ko,1,2,5f40d413c4c518219392e3ab,5
0.5658,ko,1,2,5f40d413c4c518219392e3ab,5
0.6215,ko,1,2,5f40d413c4c518219392e3ab,5
0.476,ko,1,2,5f40d413c4c518219392e3ab,5
0.7331,fe,2,2,5f40d413c4c518219392e3ab,5
0.5309,fe,2,2,5f40d413c4c518219392e3ab,5
0.6577,fe,2,2,5f40d413c4c518219392e3ab,5
0.6515,fe,2,2,5f40d413c4c518219392e3ab,5
0.5665,ge,3,2,5f40d413c4c518219392e3ab,5
0.6024,ge,3,2,5f40d413c4c518219392e3ab,5
0.7031,ge,3,2,5f40d413c4c518219392e3ab,5
0.5982,ge,3,2,5f40d413c4c518219392e3ab,5
0.5529,ru,2,2,5f40d413c4c518219392e3ab,5
0.5004,ru,2,2,5f40d413c4c518219392e3ab,5
0.6088,ru,2,2,5f40d413c4c518219392e3ab,5
0.7086,ru,2,2,5f40d413c4c518219392e3ab,5
0.6183,ti,3,2,5f40d413c4c518219392e3ab,5
0.5713,ti,3,2,5f40d413c4c518219392e3ab,5
0.6191,ti,3,2,5f40d413c4c518219392e3ab,5
0.6334,ti,3,2,5f40d413c4c518219392e3ab,5
0.7036,ni,1,2,5f40d413c4c518219392e3ab,5
0.6344,ni,1,2,5f40d413c4c518219392e3ab,5
0.671,ni,1,2,5f40d413c4c518219392e3ab,5
0.7695,fu,3,2,5f40d413c4c518219392e3ab,5
0.7007,fu,3,2,5f40d413c4c518219392e3ab,5
0.7131,fu,3,2,5f40d413c4c518219392e3ab,5
0.6995,fu,3,2,5f40d413c4c518219392e3ab,5
0.8499,me,1,2,5f40d413c4c518219392e3ab,5
0.7115,me,1,2,5f40d413c4c518219392e3ab,5
0.6558,me,1,2,5f40d413c4c518219392e3ab,5
0.6854,ta,2,2,5f40d413c4c518219392e3ab,5
0.8243,ta,2,2,5f40d413c4c518219392e3ab,5
0.8011,pu,3,2,5f40d413c4c518219392e3ab,5
0.6845,pu,3,2,5f40d413c4c518219392e3ab,5
0.7057,pu,3,2,5f40d413c4c518219392e3ab,5
0.634,pu,3,2,5f40d413c4c518219392e3ab,5
0.7864,re,2,2,5f40d413c4c518219392e3ab,5
0.6666,re,2,2,5f40d413c4c518219392e3ab,5
0.7042,re,2,2,5f40d413c4c518219392e3ab,5
0.8415,re,2,2,5f40d413c4c518219392e3ab,5
0.8284,su,1,2,5f40d413c4c518219392e3ab,5
0.5887,su,1,2,5f40d413c4c518219392e3ab,5
0.9113,ge,3,3,5f40d413c4c518219392e3ab,5
0.764,ge,3,3,5f40d413c4c518219392e3ab,5
0.5723,ge,3,3,5f40d413c4c518219392e3ab,5
0.6954,ge,3,3,5f40d413c4c518219392e3ab,5
0.8207,fe,2,3,5f40d413c4c518219392e3ab,5
0.8898,fe,2,3,5f40d413c4c518219392e3ab,5
0.9711,fe,2,3,5f40d413c4c518219392e3ab,5
0.6783,ko,1,3,5f40d413c4c518219392e3ab,5
0.6514,ko,1,3,5f40d413c4c518219392e3ab,5
0.6014,ko,1,3,5f40d413c4c518219392e3ab,5
0.6931,ko,1,3,5f40d413c4c518219392e3ab,5
0.6521,ru,2,3,5f40d413c4c518219392e3ab,5
0.6345,ru,2,3,5f40d413c4c518219392e3ab,5
0.9145,ru,2,3,5f40d413c4c518219392e3ab,5
0.8669,ru,2,3,5f40d413c4c518219392e3ab,5
0.6675,fu,3,3,5f40d413c4c518219392e3ab,5
0.5891,fu,3,3,5f40d413c4c518219392e3ab,5
0.5857,fu,3,3,5f40d413c4c518219392e3ab,5
0.7179,su,1,3,5f40d413c4c518219392e3ab,5
0.5471,su,1,3,5f40d413c4c518219392e3ab,5
0.8493,su,1,3,5f40d413c4c518219392e3ab,5
0.7306,su,1,3,5f40d413c4c518219392e3ab,5
0.802,re,2,3,5f40d413c4c518219392e3ab,5
0.9699,re,2,3,5f40d413c4c518219392e3ab,5
0.7675,re,2,3,5f40d413c4c518219392e3ab,5
0.6894,re,2,3,5f40d413c4c518219392e3ab,5
0.6043,ni,1,3,5f40d413c4c518219392e3ab,5
0.6808,ni,1,3,5f40d413c4c518219392e3ab,5
0.7779,ni,1,3,5f40d413c4c518219392e3ab,5
0.7178,ti,3,3,5f40d413c4c518219392e3ab,5
0.575,ti,3,3,5f40d413c4c518219392e3ab,5
1.0913,ti,3,3,5f40d413c4c518219392e3ab,5
0.666,ti,3,3,5f40d413c4c518219392e3ab,5
0.7685,me,1,3,5f40d413c4c518219392e3ab,5
0.7175,me,1,3,5f40d413c4c518219392e3ab,5
0.6684,me,1,3,5f40d413c4c518219392e3ab,5
0.7216,me,1,3,5f40d413c4c518219392e3ab,5
0.3289,pu,3,3,5f40d413c4c518219392e3ab,5
0.6692,pu,3,3,5f40d413c4c518219392e3ab,5
0.634,pu,3,3,5f40d413c4c518219392e3ab,5
0.6863,ta,2,3,5f40d413c4c518219392e3ab,5
0.9621,ta,2,3,5f40d413c4c518219392e3ab,5
0.6135,ta,2,3,5f40d413c4c518219392e3ab,5
0.3841,ni,2,1,602d2adcef81ce6b843da09b,3
0.4538,ni,2,1,602d2adcef81ce6b843da09b,3
0.4296,fu,1,1,602d2adcef81ce6b843da09b,3
0.3607,fu,1,1,602d2adcef81ce6b843da09b,3
0.3727,fu,1,1,602d2adcef81ce6b843da09b,3
0.5497,fu,1,1,602d2adcef81ce6b843da09b,3
0.4084,re,3,1,602d2adcef81ce6b843da09b,3
0.4341,re,3,1,602d2adcef81ce6b843da09b,3
0.517,re,3,1,602d2adcef81ce6b843da09b,3
0.3837,re,3,1,602d2adcef81ce6b843da09b,3
0.4512,ti,1,1,602d2adcef81ce6b843da09b,3
0.3335,ti,1,1,602d2adcef81ce6b843da09b,3
0.7686,ti,1,1,602d2adcef81ce6b843da09b,3
0.5174,ta,3,1,602d2adcef81ce6b843da09b,3
0.3246,ta,3,1,602d2adcef81ce6b843da09b,3
0.423,ta,3,1,602d2adcef81ce6b843da09b,3
0.4341,su,2,1,602d2adcef81ce6b843da09b,3
0.4677,su,2,1,602d2adcef81ce6b843da09b,3
0.417,su,2,1,602d2adcef81ce6b843da09b,3
0.5051,su,2,1,602d2adcef81ce6b843da09b,3
0.4656,ru,3,1,602d2adcef81ce6b843da09b,3
0.4179,ru,3,1,602d2adcef81ce6b843da09b,3
0.6175,ru,3,1,602d2adcef81ce6b843da09b,3
0.4568,ru,3,1,602d2adcef81ce6b843da09b,3
0.2751,ge,1,1,602d2adcef81ce6b843da09b,3
0.4907,ko,2,1,602d2adcef81ce6b843da09b,3
0.5226,ko,2,1,602d2adcef81ce6b843da09b,3
0.3883,ko,2,1,602d2adcef81ce6b843da09b,3
0.4342,ko,2,1,602d2adcef81ce6b843da09b,3
0.4172,pu,1,1,602d2adcef81ce6b843da09b,3
0.5057,pu,1,1,602d2adcef81ce6b843da09b,3
0.3901,pu,1,1,602d2adcef81ce6b843da09b,3
0.3871,me,2,1,602d2adcef81ce6b843da09b,3
0.3574,me,2,1,602d2adcef81ce6b843da09b,3
0.3846,me,2,1,602d2adcef81ce6b843da09b,3
0.3514,me,2,1,602d2adcef81ce6b843da09b,3
0.5711,fe,3,1,602d2adcef81ce6b843da09b,3
0.3349,fe,3,1,602d2adcef81ce6b843da09b,3
0.3254,fe,3,1,602d2adcef81ce6b843da09b,3
0.403,re,3,2,602d2adcef81ce6b843da09b,3
0.2873,re,3,2,602d2adcef81ce6b843da09b,3
0.2173,re,3,2,602d2adcef81ce6b843da09b,3
0.4852,su,2,2,602d2adcef81ce6b843da09b,3
0.5148,su,2,2,602d2adcef81ce6b843da09b,3
0.45,su,2,2,602d2adcef81ce6b843da09b,3
0.5832,su,2,2,602d2adcef81ce6b843da09b,3
0.3282,fu,1,2,602d2adcef81ce6b843da09b,3
0.4081,fu,1,2,602d2adcef81ce6b843da09b,3
0.4498,fu,1,2,602d2adcef81ce6b843da09b,3
0.4437,fu,1,2,602d2adcef81ce6b843da09b,3
0.4441,ni,2,2,602d2adcef81ce6b843da09b,3
0.5915,ni,2,2,602d2adcef81ce6b843da09b,3
0.4808,ni,2,2,602d2adcef81ce6b843da09b,3
0.4178,ta,3,2,602d2adcef81ce6b843da09b,3
0.5521,ta,3,2,602d2adcef81ce6b843da09b,3
0.5346,ta,3,2,602d2adcef81ce6b843da09b,3
0.9,ti,1,2,602d2adcef81ce6b843da09b,3
0.4839,ti,1,2,602d2adcef81ce6b843da09b,3
0.4333,ti,1,2,602d2adcef81ce6b843da09b,3
0.4217,ti,1,2,602d2adcef81ce6b843da09b,3
0.3845,me,2,2,602d2adcef81ce6b843da09b,3
0.4824,me,2,2,602d2adcef81ce6b843da09b,3
0.4662,me,2,2,602d2adcef81ce6b843da09b,3
0.3867,me,2,2,602d2adcef81ce6b843da09b,3
0.521,pu,1,2,602d2adcef81ce6b843da09b,3
0.4149,pu,1,2,602d2adcef81ce6b843da09b,3
0.4174,pu,1,2,602d2adcef81ce6b843da09b,3
0.4573,fe,3,2,602d2adcef81ce6b843da09b,3
0.3551,fe,3,2,602d2adcef81ce6b843da09b,3
0.3505,fe,3,2,602d2adcef81ce6b843da09b,3
0.4869,ge,1,2,602d2adcef81ce6b843da09b,3
0.52,ge,1,2,602d2adcef81ce6b843da09b,3
0.4567,ru,3,2,602d2adcef81ce6b843da09b,3
0.4334,ru,3,2,602d2adcef81ce6b843da09b,3
0.4372,ru,3,2,602d2adcef81ce6b843da09b,3
0.4834,ru,3,2,602d2adcef81ce6b843da09b,3
0.461,ko,2,2,602d2adcef81ce6b843da09b,3
0.601,ko,2,2,602d2adcef81ce6b843da09b,3
0.5593,ko,2,2,602d2adcef81ce6b843da09b,3
0.4554,fu,1,3,602d2adcef81ce6b843da09b,3
0.4035,fu,1,3,602d2adcef81ce6b843da09b,3
0.4498,fu,1,3,602d2adcef81ce6b843da09b,3
0.4245,fu,1,3,602d2adcef81ce6b843da09b,3
0.4639,su,2,3,602d2adcef81ce6b843da09b,3
0.5005,su,2,3,602d2adcef81ce6b843da09b,3
0.4592,su,2,3,602d2adcef81ce6b843da09b,3
0.4714,re,3,3,602d2adcef81ce6b843da09b,3
0.4942,re,3,3,602d2adcef81ce6b843da09b,3
0.3821,re,3,3,602d2adcef81ce6b843da09b,3
0.1171,re,3,3,602d2adcef81ce6b843da09b,3
0.7926,ni,2,3,602d2adcef81ce6b843da09b,3
0.5023,ni,2,3,602d2adcef81ce6b843da09b,3
0.4996,ni,2,3,602d2adcef81ce6b843da09b,3
0.4946,ni,2,3,602d2adcef81ce6b843da09b,3
0.3997,fe,3,3,602d2adcef81ce6b843da09b,3
0.3343,fe,3,3,602d2adcef81ce6b843da09b,3
0.2835,pu,1,3,602d2adcef81ce6b843da09b,3
0.336,pu,1,3,602d2adcef81ce6b843da09b,3
0.3244,ta,3,3,602d2adcef81ce6b843da09b,3
0.5095,ta,3,3,602d2adcef81ce6b843da09b,3
0.4612,ta,3,3,602d2adcef81ce6b843da09b,3
0.4714,ta,3,3,602d2adcef81ce6b843da09b,3
0.382,ge,1,3,602d2adcef81ce6b843da09b,3
0.4161,ge,1,3,602d2adcef81ce6b843da09b,3
0.419,ge,1,3,602d2adcef81ce6b843da09b,3
0.3171,ge,1,3,602d2adcef81ce6b843da09b,3
0.3845,ko,2,3,602d2adcef81ce6b843da09b,3
0.4347,ko,2,3,602d2adcef81ce6b843da09b,3
0.4335,ko,2,3,602d2adcef81ce6b843da09b,3
0.3863,ru,3,3,602d2adcef81ce6b843da09b,3
0.4005,ru,3,3,602d2adcef81ce6b843da09b,3
0.4831,ru,3,3,602d2adcef81ce6b843da09b,3
0.434,ru,3,3,602d2adcef81ce6b843da09b,3
0.3509,me,2,3,602d2adcef81ce6b843da09b,3
0.3177,me,2,3,602d2adcef81ce6b843da09b,3
0.3341,me,2,3,602d2adcef81ce6b843da09b,3
0.4531,ti,1,3,602d2adcef81ce6b843da09b,3
0.6679,ti,1,3,602d2adcef81ce6b843da09b,3
0.4234,ti,1,3,602d2adcef81ce6b843da09b,3
0.3845,ru,2,1,5f7735ba0b8f6221c5c2995f,5
0.3259,ru,2,1,5f7735ba0b8f6221c5c2995f,5
0.4654,ru,2,1,5f7735ba0b8f6221c5c2995f,5
0.3517,ko,1,1,5f7735ba0b8f6221c5c2995f,5
0.3562,ge,3,1,5f7735ba0b8f6221c5c2995f,5
0.3242,ge,3,1,5f7735ba0b8f6221c5c2995f,5
0.4638,ge,3,1,5f7735ba0b8f6221c5c2995f,5
0.5372,ge,3,1,5f7735ba0b8f6221c5c2995f,5
0.3392,su,1,1,5f7735ba0b8f6221c5c2995f,5
0.461,su,1,1,5f7735ba0b8f6221c5c2995f,5
0.4517,su,1,1,5f7735ba0b8f6221c5c2995f,5
0.4482,fu,3,1,5f7735ba0b8f6221c5c2995f,5
0.4493,fu,3,1,5f7735ba0b8f6221c5c2995f,5
0.3765,fu,3,1,5f7735ba0b8f6221c5c2995f,5
0.5084,fe,2,1,5f7735ba0b8f6221c5c2995f,5
0.4543,fe,2,1,5f7735ba0b8f6221c5c2995f,5
0.4147,pu,3,1,5f7735ba0b8f6221c5c2995f,5
0.4391,pu,3,1,5f7735ba0b8f6221c5c2995f,5
0.3843,pu,3,1,5f7735ba0b8f6221c5c2995f,5
0.4388,pu,3,1,5f7735ba0b8f6221c5c2995f,5
0.3858,me,1,1,5f7735ba0b8f6221c5c2995f,5
0.3519,me,1,1,5f7735ba0b8f6221c5c2995f,5
0.4105,me,1,1,5f7735ba0b8f6221c5c2995f,5
0.4158,me,1,1,5f7735ba0b8f6221c5c2995f,5
0.4147,ta,2,1,5f7735ba0b8f6221c5c2995f,5
0.5484,ta,2,1,5f7735ba0b8f6221c5c2995f,5
0.6717,ta,2,1,5f7735ba0b8f6221c5c2995f,5
0.7819,ta,2,1,5f7735ba0b8f6221c5c2995f,5
0.39,ni,1,1,5f7735ba0b8f6221c5c2995f,5
0.4529,ni,1,1,5f7735ba0b8f6221c5c2995f,5
0.3353,ni,1,1,5f7735ba0b8f6221c5c2995f,5
0.3897,re,2,1,5f7735ba0b8f6221c5c2995f,5
0.3529,re,2,1,5f7735ba0b8f6221c5c2995f,5
0.3318,re,2,1,5f7735ba0b8f6221c5c2995f,5
0.2268,re,2,1,5f7735ba0b8f6221c5c2995f,5
0.3089,ti,3,1,5f7735ba0b8f6221c5c2995f,5
0.4638,ti,3,1,5f7735ba0b8f6221c5c2995f,5
0.6877,ti,3,1,5f7735ba0b8f6221c5c2995f,5
0.4479,ko,1,2,5f7735ba0b8f6221c5c2995f,5
0.5051,ko,1,2,5f7735ba0b8f6221c5c2995f,5
0.481,ko,1,2,5f7735ba0b8f6221c5c2995f,5
0.472,fe,2,2,5f7735ba0b8f6221c5c2995f,5
0.7397,fe,2,2,5f7735ba0b8f6221c5c2995f,5
0.4173,fe,2,2,5f7735ba0b8f6221c5c2995f,5
0.4206,fe,2,2,5f7735ba0b8f6221c5c2995f,5
0.3879,ge,3,2,5f7735ba0b8f6221c5c2995f,5
0.424,ge,3,2,5f7735ba0b8f6221c5c2995f,5
0.8331,ge,3,2,5f7735ba0b8f6221c5c2995f,5
0.1388,ge,3,2,5f7735ba0b8f6221c5c2995f,5
0.3923,ru,2,2,5f7735ba0b8f6221c5c2995f,5
0.5363,ru,2,2,5f7735ba0b8f6221c5c2995f,5
0.4263,ru,2,2,5f7735ba0b8f6221c5c2995f,5
0.4551,ru,2,2,5f7735ba0b8f6221c5c2995f,5
0.3342,ti,3,2,5f7735ba0b8f6221c5c2995f,5
0.4393,ti,3,2,5f7735ba0b8f6221c5c2995f,5
0.4818,ti,3,2,5f7735ba0b8f6221c5c2995f,5
0.4312,ti,3,2,5f7735ba0b8f6221c5c2995f,5
0.7677,ni,1,2,5f7735ba0b8f6221c5c2995f,5
0.7718,ni,1,2,5f7735ba0b8f6221c5c2995f,5
0.5354,ni,1,2,5f7735ba0b8f6221c5c2995f,5
0.4818,fu,3,2,5f7735ba0b8f6221c5c2995f,5
0.5321,fu,3,2,5f7735ba0b8f6221c5c2995f,5
0.5979,fu,3,2,5f7735ba0b8f6221c5c2995f,5
0.6236,me,1,2,5f7735ba0b8f6221c5c2995f,5
0.5662,me,1,2,5f7735ba0b8f6221c5c2995f,5
0.8602,me,1,2,5f7735ba0b8f6221c5c2995f,5
0.6975,ta,2,2,5f7735ba0b8f6221c5c2995f,5
0.4923,ta,2,2,5f7735ba0b8f6221c5c2995f,5
0.5478,ta,2,2,5f7735ba0b8f6221c5c2995f,5
0.4911,ta,2,2,5f7735ba0b8f6221c5c2995f,5
0.4094,pu,3,2,5f7735ba0b8f6221c5c2995f,5
0.8635,pu,3,2,5f7735ba0b8f6221c5c2995f,5
0.3999,pu,3,2,5f7735ba0b8f6221c5c2995f,5
0.1824,pu,3,2,5f7735ba0b8f6221c5c2995f,5
0.4592,re,2,2,5f7735ba0b8f6221c5c2995f,5
1.0743,re,2,2,5f7735ba0b8f6221c5c2995f,5
0.8321,re,2,2,5f7735ba0b8f6221c5c2995f,5
0.6712,su,1,2,5f7735ba0b8f6221c5c2995f,5
0.4238,su,1,2,5f7735ba0b8f6221c5c2995f,5
0.8675,su,1,2,5f7735ba0b8f6221c5c2995f,5
0.5208,ge,3,3,5f7735ba0b8f6221c5c2995f,5
