RT,Syllable,Position,Occurrence,Subject,Condition
0.5081,ni,3,1,5ea00e67848a4300085fa5cd,1
0.6055,ni,3,1,5ea00e67848a4300085fa5cd,1
0.5533,ni,3,1,5ea00e67848a4300085fa5cd,1
0.6085,ge,2,1,5ea00e67848a4300085fa5cd,1
0.1967,ge,2,1,5ea00e67848a4300085fa5cd,1
0.4295,ge,2,1,5ea00e67848a4300085fa5cd,1
0.5473,ge,2,1,5ea00e67848a4300085fa5cd,1
0.4317,fe,1,1,5ea00e67848a4300085fa5cd,1
0.4885,fe,1,1,5ea00e67848a4300085fa5cd,1
0.4575,fe,1,1,5ea00e67848a4300085fa5cd,1
0.5533,fe,1,1,5ea00e67848a4300085fa5cd,1
0.4446,me,3,2,5ea00e67848a4300085fa5cd,1
0.4807,me,3,2,5ea00e67848a4300085fa5cd,1
0.5694,me,3,2,5ea00e67848a4300085fa5cd,1
0.6332,me,3,2,5ea00e67848a4300085fa5cd,1
0.4669,ti,2,2,5ea00e67848a4300085fa5cd,1
0.4668,ti,2,2,5ea00e67848a4300085fa5cd,1
0.5668,ti,2,2,5ea00e67848a4300085fa5cd,1
0.6472,ti,2,2,5ea00e67848a4300085fa5cd,1
0.5842,ta,1,2,5ea00e67848a4300085fa5cd,1
0.5342,ta,1,2,5ea00e67848a4300085fa5cd,1
0.5171,ta,1,2,5ea00e67848a4300085fa5cd,1
0.6002,ta,1,2,5ea00e67848a4300085fa5cd,1
0.5013,pu,2,2,5ea00e67848a4300085fa5cd,1
0.5066,pu,2,2,5ea00e67848a4300085fa5cd,1
0.4521,pu,2,2,5ea00e67848a4300085fa5cd,1
0.5231,pu,2,2,5ea00e67848a4300085fa5cd,1
0.4844,ko,3,2,5ea00e67848a4300085fa5cd,1
0.5116,ko,3,2,5ea00e67848a4300085fa5cd,1
0.718,ko,3,2,5ea00e67848a4300085fa5cd,1
0.5598,ko,3,2,5ea00e67848a4300085fa5cd,1
0.4894,fe,1,2,5ea00e67848a4300085fa5cd,1
0.6355,fe,1,2,5ea00e67848a4300085fa5cd,1
0.63,fe,1,2,5ea00e67848a4300085fa5cd,1
0.4848,ge,2,2,5ea00e67848a4300085fa5cd,1
0.5045,ge,2,2,5ea00e67848a4300085fa5cd,1
0.5073,ge,2,2,5ea00e67848a4300085fa5cd,1
0.5358,ge,2,2,5ea00e67848a4300085fa5cd,1
0.515,ru,1,2,5ea00e67848a4300085fa5cd,1
0.4782,ru,1,2,5ea00e67848a4300085fa5cd,1
0.4927,ru,1,2,5ea00e67848a4300085fa5cd,1
0.4867,su,3,2,5ea00e67848a4300085fa5cd,1
0.5808,su,3,2,5ea00e67848a4300085fa5cd,1
0.6021,su,3,2,5ea00e67848a4300085fa5cd,1
0.5949,su,3,2,5ea00e67848a4300085fa5cd,1
0.4308,re,1,2,5ea00e67848a4300085fa5cd,1
0.5962,re,1,2,5ea00e67848a4300085fa5cd,1
0.582,re,1,2,5ea00e67848a4300085fa5cd,1
0.6042,re,1,2,5ea00e67848a4300085fa5cd,1
0.626,ni,3,2,5ea00e67848a4300085fa5cd,1
0.6139,ni,3,2,5ea00e67848a4300085fa5cd,1
0.5643,ni,3,2,5ea00e67848a4300085fa5cd,1
0.5802,fu,2,2,5ea00e67848a4300085fa5cd,1
0.7626,fu,2,2,5ea00e67848a4300085fa5cd,1
0.5771,fu,2,2,5ea00e67848a4300085fa5cd,1
0.9167,fu,2,2,5ea00e67848a4300085fa5cd,1
0.4757,pu,2,3,5ea00e67848a4300085fa5cd,1
0.5038,pu,2,3,5ea00e67848a4300085fa5cd,1
0.5372,pu,2,3,5ea00e67848a4300085fa5cd,1
0.5573,ta,1,3,5ea00e67848a4300085fa5cd,1
0.4877,ta,1,3,5ea00e67848a4300085fa5cd,1
0.5838,ta,1,3,5ea00e67848a4300085fa5cd,1
0.5336,ta,1,3,5ea00e67848a4300085fa5cd,1
0.4382,me,3,3,5ea00e67848a4300085fa5cd,1
0.5622,me,3,3,5ea00e67848a4300085fa5cd,1
0.5677,me,3,3,5ea00e67848a4300085fa5cd,1
0.5576,me,3,3,5ea00e67848a4300085fa5cd,1
0.4545,fe,1,3,5ea00e67848a4300085fa5cd,1
0.7559,fe,1,3,5ea00e67848a4300085fa5cd,1
0.6908,fe,1,3,5ea00e67848a4300085fa5cd,1
0.8615,fe,1,3,5ea00e67848a4300085fa5cd,1
0.4721,ko,3,3,5ea00e67848a4300085fa5cd,1
0.484,ko,3,3,5ea00e67848a4300085fa5cd,1
0.5087,ko,3,3,5ea00e67848a4300085fa5cd,1
0.5332,ko,3,3,5ea00e67848a4300085fa5cd,1
0.5582,ti,2,3,5ea00e67848a4300085fa5cd,1
0.6536,ti,2,3,5ea00e67848a4300085fa5cd,1
0.5735,ti,2,3,5ea00e67848a4300085fa5cd,1
0.837,ni,3,3,5ea00e67848a4300085fa5cd,1
0.5364,ni,3,3,5ea00e67848a4300085fa5cd,1
0.8687,ni,3,3,5ea00e67848a4300085fa5cd,1
0.4875,re,1,3,5ea00e67848a4300085fa5cd,1
0.6258,re,1,3,5ea00e67848a4300085fa5cd,1
0.5428,re,1,3,5ea00e67848a4300085fa5cd,1
0.6366,re,1,3,5ea00e67848a4300085fa5cd,1
0.5004,fu,2,3,5ea00e67848a4300085fa5cd,1
0.472,fu,2,3,5ea00e67848a4300085fa5cd,1
0.7813,fu,2,3,5ea00e67848a4300085fa5cd,1
0.5836,fu,2,3,5ea00e67848a4300085fa5cd,1
0.5583,ru,1,3,5ea00e67848a4300085fa5cd,1
0.502,ru,1,3,5ea00e67848a4300085fa5cd,1
0.4617,ru,1,3,5ea00e67848a4300085fa5cd,1
0.1274,ge,2,3,5ea00e67848a4300085fa5cd,1
0.533,ge,2,3,5ea00e67848a4300085fa5cd,1
0.4788,ge,2,3,5ea00e67848a4300085fa5cd,1
0.4541,ge,2,3,5ea00e67848a4300085fa5cd,1
0.5027,su,3,3,5ea00e67848a4300085fa5cd,1
0.4801,su,3,3,5ea00e67848a4300085fa5cd,1
0.4976,su,3,3,5ea00e67848a4300085fa5cd,1
0.5318,su,3,3,5ea00e67848a4300085fa5cd,1
0.1103,ge,3,1,5ea02e5c3fb6e6000a30693b,5
0.3849,ge,3,1,5ea02e5c3fb6e6000a30693b,5
0.191,ge,3,1,5ea02e5c3fb6e6000a30693b,5
0.3891,ge,3,1,5ea02e5c3fb6e6000a30693b,5
0.5903,fe,2,1,5ea02e5c3fb6e6000a30693b,5
0.4283,ko,1,1,5ea02e5c3fb6e6000a30693b,5
0.4044,ko,1,1,5ea02e5c3fb6e6000a30693b,5
0.4707,ko,1,1,5ea02e5c3fb6e6000a30693b,5
0.3856,ko,1,1,5ea02e5c3fb6e6000a30693b,5
0.5026,ru,2,1,5ea02e5c3fb6e6000a30693b,5
0.5208,ru,2,1,5ea02e5c3fb6e6000a30693b,5
0.7573,ru,2,1,5ea02e5c3fb6e6000a30693b,5
0.5097,fu,3,1,5ea02e5c3fb6e6000a30693b,5
0.4972,fu,3,1,5ea02e5c3fb6e6000a30693b,5
0.9243,fu,3,1,5ea02e5c3fb6e6000a30693b,5
0.5538,su,1,1,5ea02e5c3fb6e6000a30693b,5
0.4229,su,1,1,5ea02e5c3fb6e6000a30693b,5
0.6628,su,1,1,5ea02e5c3fb6e6000a30693b,5
0.5955,su,1,1,5ea02e5c3fb6e6000a30693b,5
0.8316,re,2,1,5ea02e5c3fb6e6000a30693b,5
0.5868,re,2,1,5ea02e5c3fb6e6000a30693b,5
0.5326,re,2,1,5ea02e5c3fb6e6000a30693b,5
0.5511,re,2,1,5ea02e5c3fb6e6000a30693b,5
0.4707,ni,1,1,5ea02e5c3fb6e6000a30693b,5
0.4819,ni,1,1,5ea02e5c3fb6e6000a30693b,5
0.6595,ni,1,1,5ea02e5c3fb6e6000a30693b,5
0.4834,ni,1,1,5ea02e5c3fb6e6000a30693b,5
0.4385,ti,3,1,5ea02e5c3fb6e6000a30693b,5
0.4101,ti,3,1,5ea02e5c3fb6e6000a30693b,5
0.5659,ti,3,1,5ea02e5c3fb6e6000a30693b,5
0.3944,ti,3,1,5ea02e5c3fb6e6000a30693b,5
0.4017,me,1,1,5ea02e5c3fb6e6000a30693b,5
0.6247,me,1,1,5ea02e5c3fb6e6000a30693b,5
0.6007,me,1,1,5ea02e5c3fb6e6000a30693b,5
0.5603,me,1,1,5ea02e5c3fb6e6000a30693b,5
0.4213,ta,2,1,5ea02e5c3fb6e6000a30693b,5
0.5536,ta,2,1,5ea02e5c3fb6e6000a30693b,5
0.5792,ta,2,1,5ea02e5c3fb6e6000a30693b,5
0.4254,ta,2,1,5ea02e5c3fb6e6000a30693b,5
0.4723,ko,1,2,5ea02e5c3fb6e6000a30693b,5
0.4958,ko,1,2,5ea02e5c3fb6e6000a30693b,5
0.4831,ko,1,2,5ea02e5c3fb6e6000a30693b,5
0.5143,ko,1,2,5ea02e5c3fb6e6000a30693b,5
0.4678,fe,2,2,5ea02e5c3fb6e6000a30693b,5
0.4634,fe,2,2,5ea02e5c3fb6e6000a30693b,5
0.5296,fe,2,2,5ea02e5c3fb6e6000a30693b,5
0.8537,fe,2,2,5ea02e5c3fb6e6000a30693b,5
0.5768,ge,3,2,5ea02e5c3fb6e6000a30693b,5
0.508,ge,3,2,5ea02e5c3fb6e6000a30693b,5
0.5244,ge,3,2,5ea02e5c3fb6e6000a30693b,5
0.427,ge,3,2,5ea02e5c3fb6e6000a30693b,5
0.4623,ru,2,2,5ea02e5c3fb6e6000a30693b,5
0.4786,ru,2,2,5ea02e5c3fb6e6000a30693b,5
0.5963,ru,2,2,5ea02e5c3fb6e6000a30693b,5
0.4461,ti,3,2,5ea02e5c3fb6e6000a30693b,5
0.3738,ti,3,2,5ea02e5c3fb6e6000a30693b,5
0.4444,ti,3,2,5ea02e5c3fb6e6000a30693b,5
0.3943,ti,3,2,5ea02e5c3fb6e6000a30693b,5
0.6798,ni,1,2,5ea02e5c3fb6e6000a30693b,5
0.8491,ni,1,2,5ea02e5c3fb6e6000a30693b,5
0.6164,ni,1,2,5ea02e5c3fb6e6000a30693b,5
0.7446,ni,1,2,5ea02e5c3fb6e6000a30693b,5
0.4895,me,1,2,5ea02e5c3fb6e6000a30693b,5
0.4415,me,1,2,5ea02e5c3fb6e6000a30693b,5
0.7683,me,1,2,5ea02e5c3fb6e6000a30693b,5
0.5767,me,1,2,5ea02e5c3fb6e6000a30693b,5
0.4573,ta,2,2,5ea02e5c3fb6e6000a30693b,5
0.5899,ta,2,2,5ea02e5c3fb6e6000a30693b,5
0.479,ta,2,2,5ea02e5c3fb6e6000a30693b,5
0.7796,re,2,2,5ea02e5c3fb6e6000a30693b,5
0.6056,re,2,2,5ea02e5c3fb6e6000a30693b,5
0.6224,re,2,2,5ea02e5c3fb6e6000a30693b,5
0.7095,re,2,2,5ea02e5c3fb6e6000a30693b,5
0.6445,su,1,2,5ea02e5c3fb6e6000a30693b,5
0.4901,su,1,2,5ea02e5c3fb6e6000a30693b,5
0.6439,su,1,2,5ea02e5c3fb6e6000a30693b,5
0.6547,su,1,2,5ea02e5c3fb6e6000a30693b,5
0.6421,ru,2,3,5ea02e5c3fb6e6000a30693b,5
0.5172,ru,2,3,5ea02e5c3fb6e6000a30693b,5
0.5117,ru,2,3,5ea02e5c3fb6e6000a30693b,5
0.4124,ru,2,3,5ea02e5c3fb6e6000a30693b,5
0.4479,ko,1,3,5ea02e5c3fb6e6000a30693b,5
0.3885,ko,1,3,5ea02e5c3fb6e6000a30693b,5
0.6243,ko,1,3,5ea02e5c3fb6e6000a30693b,5
0.6941,ko,1,3,5ea02e5c3fb6e6000a30693b,5
0.3978,ge,3,3,5ea02e5c3fb6e6000a30693b,5
0.5808,ge,3,3,5ea02e5c3fb6e6000a30693b,5
0.4735,ge,3,3,5ea02e5c3fb6e6000a30693b,5
0.6169,ge,3,3,5ea02e5c3fb6e6000a30693b,5
0.649,su,1,3,5ea02e5c3fb6e6000a30693b,5
0.6177,su,1,3,5ea02e5c3fb6e6000a30693b,5
0.5598,su,1,3,5ea02e5c3fb6e6000a30693b,5
0.556,su,1,3,5ea02e5c3fb6e6000a30693b,5
0.214,fe,2,3,5ea02e5c3fb6e6000a30693b,5
0.5507,fe,2,3,5ea02e5c3fb6e6000a30693b,5
0.5716,fe,2,3,5ea02e5c3fb6e6000a30693b,5
0.4864,fe,2,3,5ea02e5c3fb6e6000a30693b,5
0.6078,me,1,3,5ea02e5c3fb6e6000a30693b,5
0.5818,me,1,3,5ea02e5c3fb6e6000a30693b,5
0.4929,me,1,3,5ea02e5c3fb6e6000a30693b,5
0.4977,me,1,3,5ea02e5c3fb6e6000a30693b,5
0.3941,ta,2,3,5ea02e5c3fb6e6000a30693b,5
0.5794,ta,2,3,5ea02e5c3fb6e6000a30693b,5
0.5942,ta,2,3,5ea02e5c3fb6e6000a30693b,5
0.8269,ni,1,3,5ea02e5c3fb6e6000a30693b,5
0.5312,ni,1,3,5ea02e5c3fb6e6000a30693b,5
0.6331,ni,1,3,5ea02e5c3fb6e6000a30693b,5
0.6321,ni,1,3,5ea02e5c3fb6e6000a30693b,5
0.7666,re,2,3,5ea02e5c3fb6e6000a30693b,5
0.7027,re,2,3,5ea02e5c3fb6e6000a30693b,5
0.4772,re,2,3,5ea02e5c3fb6e6000a30693b,5
0.5439,ti,3,3,5ea02e5c3fb6e6000a30693b,5
0.4186,ti,3,3,5ea02e5c3fb6e6000a30693b,5
0.6058,ti,3,3,5ea02e5c3fb6e6000a30693b,5
0.5938,ti,3,3,5ea02e5c3fb6e6000a30693b,5
0.4155,re,3,1,5ec79cbd44972a1fceed2719,3
0.408,re,3,1,5ec79cbd44972a1fceed2719,3
0.5329,re,3,1,5ec79cbd44972a1fceed2719,3
0.5027,re,3,1,5ec79cbd44972a1fceed2719,3
0.5725,su,2,1,5ec79cbd44972a1fceed2719,3
0.4815,su,2,1,5ec79cbd44972a1fceed2719,3
0.5201,su,2,1,5ec79cbd44972a1fceed2719,3
0.9237,su,2,1,5ec79cbd44972a1fceed2719,3
0.5828,fu,1,1,5ec79cbd44972a1fceed2719,3
0.6847,fu,1,1,5ec79cbd44972a1fceed2719,3
0.6717,fu,1,1,5ec79cbd44972a1fceed2719,3
0.1856,fu,1,1,5ec79cbd44972a1fceed2719,3
0.526,ni,2,1,5ec79cbd44972a1fceed2719,3
0.5788,ni,2,1,5ec79cbd44972a1fceed2719,3
0.5005,ni,2,1,5ec79cbd44972a1fceed2719,3
0.5697,ni,2,1,5ec79cbd44972a1fceed2719,3
0.4527,ta,3,1,5ec79cbd44972a1fceed2719,3
0.498,ta,3,1,5ec79cbd44972a1fceed2719,3
0.472,ta,3,1,5ec79cbd44972a1fceed2719,3
0.1365,ta,3,1,5ec79cbd44972a1fceed2719,3
0.4979,ti,1,1,5ec79cbd44972a1fceed2719,3
0.1008,ti,1,1,5ec79cbd44972a1fceed2719,3
0.5675,ti,1,1,5ec79cbd44972a1fceed2719,3
0.6671,ti,1,1,5ec79cbd44972a1fceed2719,3
0.4683,me,2,1,5ec79cbd44972a1fceed2719,3
0.6512,me,2,1,5ec79cbd44972a1fceed2719,3
0.5187,me,2,1,5ec79cbd44972a1fceed2719,3
1.0707,me,2,1,5ec79cbd44972a1fceed2719,3
0.4393,pu,1,1,5ec79cbd44972a1fceed2719,3
0.4067,pu,1,1,5ec79cbd44972a1fceed2719,3
0.6608,pu,1,1,5ec79cbd44972a1fceed2719,3
0.5001,pu,1,1,5ec79cbd44972a1fceed2719,3
0.8559,fe,3,1,5ec79cbd44972a1fceed2719,3
0.5812,fe,3,1,5ec79cbd44972a1fceed2719,3
0.5477,fe,3,1,5ec79cbd44972a1fceed2719,3
0.5087,fe,3,1,5ec79cbd44972a1fceed2719,3
0.5013,ge,1,1,5ec79cbd44972a1fceed2719,3
0.4574,ge,1,1,5ec79cbd44972a1fceed2719,3
0.57,ge,1,1,5ec79cbd44972a1fceed2719,3
0.5595,ge,1,1,5ec79cbd44972a1fceed2719,3
0.5172,ru,3,1,5ec79cbd44972a1fceed2719,3
0.5891,ru,3,1,5ec79cbd44972a1fceed2719,3
0.565,ru,3,1,5ec79cbd44972a1fceed2719,3
0.4947,ru,3,1,5ec79cbd44972a1fceed2719,3
0.4668,ko,2,1,5ec79cbd44972a1fceed2719,3
0.4808,ko,2,1,5ec79cbd44972a1fceed2719,3
0.6912,ko,2,1,5ec79cbd44972a1fceed2719,3
0.4484,ko,2,1,5ec79cbd44972a1fceed2719,3
0.684,fu,1,2,5ec79cbd44972a1fceed2719,3
0.6729,fu,1,2,5ec79cbd44972a1fceed2719,3
0.5029,fu,1,2,5ec79cbd44972a1fceed2719,3
0.1345,fu,1,2,5ec79cbd44972a1fceed2719,3
0.5392,su,2,2,5ec79cbd44972a1fceed2719,3
0.4505,su,2,2,5ec79cbd44972a1fceed2719,3
0.4871,su,2,2,5ec79cbd44972a1fceed2719,3
0.6513,su,2,2,5ec79cbd44972a1fceed2719,3
0.4836,re,3,2,5ec79cbd44972a1fceed2719,3
0.5656,re,3,2,5ec79cbd44972a1fceed2719,3
0.4424,re,3,2,5ec79cbd44972a1fceed2719,3
0.5825,re,3,2,5ec79cbd44972a1fceed2719,3
0.5922,ni,2,2,5ec79cbd44972a1fceed2719,3
0.4321,ni,2,2,5ec79cbd44972a1fceed2719,3
0.4314,ni,2,2,5ec79cbd44972a1fceed2719,3
0.5313,ni,2,2,5ec79cbd44972a1fceed2719,3
0.554,fe,3,2,5ec79cbd44972a1fceed2719,3
0.5038,fe,3,2,5ec79cbd44972a1fceed2719,3
0.5749,fe,3,2,5ec79cbd44972a1fceed2719,3
0.5399,fe,3,2,5ec79cbd44972a1fceed2719,3
0.4548,pu,1,2,5ec79cbd44972a1fceed2719,3
0.4192,pu,1,2,5ec79cbd44972a1fceed2719,3
0.4433,pu,1,2,5ec79cbd44972a1fceed2719,3
0.4185,pu,1,2,5ec79cbd44972a1fceed2719,3
0.5579,ta,3,2,5ec79cbd44972a1fceed2719,3
0.6578,ta,3,2,5ec79cbd44972a1fceed2719,3
0.4333,ta,3,2,5ec79cbd44972a1fceed2719,3
0.5182,ge,1,2,5ec79cbd44972a1fceed2719,3
0.5848,ge,1,2,5ec79cbd44972a1fceed2719,3
0.4961,ge,1,2,5ec79cbd44972a1fceed2719,3
0.5641,ge,1,2,5ec79cbd44972a1fceed2719,3
0.4708,ko,2,2,5ec79cbd44972a1fceed2719,3
0.5731,ko,2,2,5ec79cbd44972a1fceed2719,3
0.6014,ko,2,2,5ec79cbd44972a1fceed2719,3
0.4192,ko,2,2,5ec79cbd44972a1fceed2719,3
0.5314,ru,3,2,5ec79cbd44972a1fceed2719,3
0.606,ru,3,2,5ec79cbd44972a1fceed2719,3
0.5591,ru,3,2,5ec79cbd44972a1fceed2719,3
0.6534,ru,3,2,5ec79cbd44972a1fceed2719,3
0.469,me,2,2,5ec79cbd44972a1fceed2719,3
0.498,me,2,2,5ec79cbd44972a1fceed2719,3
0.718,me,2,2,5ec79cbd44972a1fceed2719,3
0.494,me,2,2,5ec79cbd44972a1fceed2719,3
0.6444,ti,1,2,5ec79cbd44972a1fceed2719,3
0.4945,ti,1,2,5ec79cbd44972a1fceed2719,3
0.5371,ti,1,2,5ec79cbd44972a1fceed2719,3
0.1178,ti,1,2,5ec79cbd44972a1fceed2719,3
0.5273,ni,2,3,5ec79cbd44972a1fceed2719,3
0.4667,ni,2,3,5ec79cbd44972a1fceed2719,3
0.531,ni,2,3,5ec79cbd44972a1fceed2719,3
0.4748,ni,2,3,5ec79cbd44972a1fceed2719,3
0.5603,fu,1,3,5ec79cbd44972a1fceed2719,3
0.4851,fu,1,3,5ec79cbd44972a1fceed2719,3
0.725,fu,1,3,5ec79cbd44972a1fceed2719,3
0.6344,fu,1,3,5ec79cbd44972a1fceed2719,3
0.4366,re,3,3,5ec79cbd44972a1fceed2719,3
0.5821,re,3,3,5ec79cbd44972a1fceed2719,3
0.5312,re,3,3,5ec79cbd44972a1fceed2719,3
0.6248,re,3,3,5ec79cbd44972a1fceed2719,3
0.5703,ti,1,3,5ec79cbd44972a1fceed2719,3
0.5103,ti,1,3,5ec79cbd44972a1fceed2719,3
0.722,ti,1,3,5ec79cbd44972a1fceed2719,3
0.9551,ta,3,3,5ec79cbd44972a1fceed2719,3
0.8322,ta,3,3,5ec79cbd44972a1fceed2719,3
0.6871,ta,3,3,5ec79cbd44972a1fceed2719,3
0.7889,ta,3,3,5ec79cbd44972a1fceed2719,3
0.5264,su,2,3,5ec79cbd44972a1fceed2719,3
0.7266,su,2,3,5ec79cbd44972a1fceed2719,3
0.4986,su,2,3,5ec79cbd44972a1fceed2719,3
0.4397,su,2,3,5ec79cbd44972a1fceed2719,3
0.4852,ru,3,3,5ec79cbd44972a1fceed2719,3
0.611,ru,3,3,5ec79cbd44972a1fceed2719,3
0.4864,ru,3,3,5ec79cbd44972a1fceed2719,3
0.5499,ru,3,3,5ec79cbd44972a1fceed2719,3
0.5424,ge,1,3,5ec79cbd44972a1fceed2719,3
0.5502,ge,1,3,5ec79cbd44972a1fceed2719,3
0.431,ge,1,3,5ec79cbd44972a1fceed2719,3
0.4676,ge,1,3,5ec79cbd44972a1fceed2719,3
0.418,ko,2,3,5ec79cbd44972a1fceed2719,3
0.4655,ko,2,3,5ec79cbd44972a1fceed2719,3
0.652,ko,2,3,5ec79cbd44972a1fceed2719,3
0.4695,ko,2,3,5ec79cbd44972a1fceed2719,3
0.5175,pu,1,3,5ec79cbd44972a1fceed2719,3
0.3977,pu,1,3,5ec79cbd44972a1fceed2719,3
0.4837,pu,1,3,5ec79cbd44972a1fceed2719,3
0.4502,pu,1,3,5ec79cbd44972a1fceed2719,3
0.4696,me,2,3,5ec79cbd44972a1fceed2719,3
0.5346,me,2,3,5ec79cbd44972a1fceed2719,3
0.7369,me,2,3,5ec79cbd44972a1fceed2719,3
0.5179,me,2,3,5ec79cbd44972a1fceed2719,3
0.5813,fe,3,3,5ec79cbd44972a1fceed2719,3
0.5,fe,3,3,5ec79cbd44972a1fceed2719,3
0.5429,fe,3,3,5ec79cbd44972a1fceed2719,3
0.351,pu,2,1,5f2178ec626bc35254b5145e,1
0.3006,pu,2,1,5f2178ec626bc35254b5145e,1
0.4166,pu,2,1,5f2178ec626bc35254b5145e,1
0.3455,pu,2,1,5f2178ec626bc35254b5145e,1
0.4337,ta,1,1,5f2178ec626bc35254b5145e,1
0.5826,ta,1,1,5f2178ec626bc35254b5145e,1
0.7666,ta,1,1,5f2178ec626bc35254b5145e,1
0.4542,me,3,1,5f2178ec626bc35254b5145e,1
0.4404,me,3,1,5f2178ec626bc35254b5145e,1
0.486,me,3,1,5f2178ec626bc35254b5145e,1
0.5408,me,3,1,5f2178ec626bc35254b5145e,1
0.6402,fe,1,1,5f2178ec626bc35254b5145e,1
0.5597,fe,1,1,5f2178ec626bc35254b5145e,1
0.5507,ko,3,1,5f2178ec626bc35254b5145e,1
0.5197,ko,3,1,5f2178ec626bc35254b5145e,1
0.6847,ko,3,1,5f2178ec626bc35254b5145e,1
0.5349,ko,3,1,5f2178ec626bc35254b5145e,1
0.396,ti,2,1,5f2178ec626bc35254b5145e,1
0.4758,ti,2,1,5f2178ec626bc35254b5145e,1
0.3871,ti,2,1,5f2178ec626bc35254b5145e,1
0.6058,ti,2,1,5f2178ec626bc35254b5145e,1
0.4013,ni,3,1,5f2178ec626bc35254b5145e,1
0.4516,ni,3,1,5f2178ec626bc35254b5145e,1
0.4167,ni,3,1,5f2178ec626bc35254b5145e,1
0.4682,ni,3,1,5f2178ec626bc35254b5145e,1
0.3849,re,1,1,5f2178ec626bc35254b5145e,1
0.4451,re,1,1,5f2178ec626bc35254b5145e,1
0.5575,re,1,1,5f2178ec626bc35254b5145e,1
0.4194,re,1,1,5f2178ec626bc35254b5145e,1
0.5604,fu,2,1,5f2178ec626bc35254b5145e,1
0.4664,ru,1,1,5f2178ec626bc35254b5145e,1
0.4664,ru,1,1,5f2178ec626bc35254b5145e,1
0.6173,ru,1,1,5f2178ec626bc35254b5145e,1
0.4504,ru,1,1,5f2178ec626bc35254b5145e,1
0.3837,ge,2,1,5f2178ec626bc35254b5145e,1
0.5012,ge,2,1,5f2178ec626bc35254b5145e,1
0.4168,ge,2,1,5f2178ec626bc35254b5145e,1
0.4744,me,3,2,5f2178ec626bc35254b5145e,1
0.3995,me,3,2,5f2178ec626bc35254b5145e,1
0.5195,me,3,2,5f2178ec626bc35254b5145e,1
0.5671,ti,2,2,5f2178ec626bc35254b5145e,1
0.4013,ti,2,2,5f2178ec626bc35254b5145e,1
0.5665,ta,1,2,5f2178ec626bc35254b5145e,1
0.4127,ta,1,2,5f2178ec626bc35254b5145e,1
0.6194,ta,1,2,5f2178ec626bc35254b5145e,1
0.4364,pu,2,2,5f2178ec626bc35254b5145e,1
0.4184,pu,2,2,5f2178ec626bc35254b5145e,1
0.3173,pu,2,2,5f2178ec626bc35254b5145e,1
0.45,pu,2,2,5f2178ec626bc35254b5145e,1
0.968,ko,3,2,5f2178ec626bc35254b5145e,1
0.577,ko,3,2,5f2178ec626bc35254b5145e,1
0.5835,fe,1,2,5f2178ec626bc35254b5145e,1
0.4515,fe,1,2,5f2178ec626bc35254b5145e,1
0.5337,ge,2,2,5f2178ec626bc35254b5145e,1
0.4335,ge,2,2,5f2178ec626bc35254b5145e,1
0.3516,ge,2,2,5f2178ec626bc35254b5145e,1
0.5,ge,2,2,5f2178ec626bc35254b5145e,1
0.5907,ru,1,2,5f2178ec626bc35254b5145e,1
0.4202,ru,1,2,5f2178ec626bc35254b5145e,1
0.8255,ru,1,2,5f2178ec626bc35254b5145e,1
0.8003,ru,1,2,5f2178ec626bc35254b5145e,1
0.3466,re,1,2,5f2178ec626bc35254b5145e,1
0.5001,re,1,2,5f2178ec626bc35254b5145e,1
0.8196,re,1,2,5f2178ec626bc35254b5145e,1
0.4171,re,1,2,5f2178ec626bc35254b5145e,1
0.4388,ni,3,2,5f2178ec626bc35254b5145e,1
0.491,ni,3,2,5f2178ec626bc35254b5145e,1
0.5355,ni,3,2,5f2178ec626bc35254b5145e,1
0.4281,ni,3,2,5f2178ec626bc35254b5145e,1
0.8675,fu,2,2,5f2178ec626bc35254b5145e,1
0.4848,fu,2,2,5f2178ec626bc35254b5145e,1
0.3839,fu,2,2,5f2178ec626bc35254b5145e,1
0.9675,fu,2,2,5f2178ec626bc35254b5145e,1
0.5167,ta,1,3,5f2178ec626bc35254b5145e,1
0.4678,ta,1,3,5f2178ec626bc35254b5145e,1
0.6497,ta,1,3,5f2178ec626bc35254b5145e,1
0.6161,ta,1,3,5f2178ec626bc35254b5145e,1
0.5068,ti,2,3,5f2178ec626bc35254b5145e,1
0.457,ti,2,3,5f2178ec626bc35254b5145e,1
0.7669,ti,2,3,5f2178ec626bc35254b5145e,1
0.3917,ti,2,3,5f2178ec626bc35254b5145e,1
0.4176,me,3,3,5f2178ec626bc35254b5145e,1
0.5324,me,3,3,5f2178ec626bc35254b5145e,1
0.6848,me,3,3,5f2178ec626bc35254b5145e,1
0.4674,me,3,3,5f2178ec626bc35254b5145e,1
0.5331,pu,2,3,5f2178ec626bc35254b5145e,1
0.439,pu,2,3,5f2178ec626bc35254b5145e,1
0.4339,pu,2,3,5f2178ec626bc35254b5145e,1
0.5234,pu,2,3,5f2178ec626bc35254b5145e,1
0.612,su,3,3,5f2178ec626bc35254b5145e,1
0.5273,ru,1,3,5f2178ec626bc35254b5145e,1
0.5111,ru,1,3,5f2178ec626bc35254b5145e,1
0.517,ru,1,3,5f2178ec626bc35254b5145e,1
0.4754,ru,1,3,5f2178ec626bc35254b5145e,1
0.2011,ko,3,3,5f2178ec626bc35254b5145e,1
