Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/ZO_RAI_FU.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,2.1397,0,13,13,13,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,1,1.8032,0,14,14,14,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FI_GU_CHA.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,3.0256,0,15,15,15,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/MO_DAY_PU.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,0,1.7738,0,16,16,16,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GI_SA_TAI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,3.022,0,17,17,17,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FU_RAI_ZO.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,1.5051,0,18,18,18,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,1,1.4179,0,19,19,19,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,2.2349,0,20,20,20,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,0,2.6842,0,21,21,21,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,1,1.3198,0,22,22,22,1,1,OLD,OLD,,,,,,,,
