Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,0,2.7512,0,23,23,23,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,0,0.9386,0,24,24,24,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,1,1,1.7685,0,25,25,25,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_VU_WAI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,1,0,1.7728,0,26,26,26,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,1,1.5557,0,27,27,27,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,1,1,2.7525,0,28,28,28,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,1,1,1.673,0,29,29,29,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,1,1,3.216,0,30,30,30,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NU_CHAY_SO.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,1,0.9525,0,31,31,31,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,1,1,1.4016,0,32,32,32,1,1,OLD,OLD,,,,,,,,
