Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,0,0.6518,0,37,37,37,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_KAY_BA.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,0.445,0,38,38,38,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_WAI_VU.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,0.5724,0,39,39,39,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,0,0.6331,0,40,40,40,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.2064,0,41,41,41,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/PU_DAY_MO.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,2.6263,0,42,42,42,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,1.0013,0,43,43,43,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.7675,0,44,44,44,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GI_TAI_SA.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,0.7843,0,45,45,45,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,0,0.2702,0,46,46,46,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_RO_JU.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,0.3173,0,47,47,47,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.8185,0,48,48,48,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.8174,0,49,49,49,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.1872,0,50,50,50,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SA_TAI_GI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,0.3801,0,51,51,51,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.8991,0,52,52,52,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/PU_MO_DAY.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,0.4856,0,53,53,53,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.3182,0,54,54,54,1,1,OLD,OLD,,,,,,,,
