Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,RepeatAgainKey.keys,RepeatAgainKey.rt,RepeatAgainLoop.thisRepN,RepeatAgainLoop.thisTrialN,RepeatAgainLoop.thisN,RepeatAgainLoop.thisIndex,RepeatAgainLoop.ran,Headphone_retest.thisRepN,Headphone_retest.thisTrialN,Headphone_retest.thisN,Headphone_retest.thisIndex,Headphone_retest.ran,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,0,5.4716,0,33,33,33,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,1.5635,0,34,34,34,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,1.173,0,35,35,35,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GI_SA_TAI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,0,2.4689,0,36,36,36,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,0,1.5333,0,37,37,37,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_KAY_BA.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,0,1.7538,0,38,38,38,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_WAI_VU.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,4.623,0,39,39,39,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,1.2871,0,40,40,40,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,0.9479,0,41,41,41,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/PU_DAY_MO.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,0,1.3386,0,42,42,42,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,1.2551,0,43,43,43,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,1.0513,0,44,44,44,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GI_TAI_SA.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,0,1.234,0,45,45,45,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,0,1.6176,0,46,46,46,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_RO_JU.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,1.8676,0,47,47,47,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,1.0845,0,48,48,48,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,0.9014,0,49,49,49,1,1,OLD,OLD,,,,,,,,
