Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,RepeatAgainKey.keys,RepeatAgainKey.rt,RepeatAgainLoop.thisRepN,RepeatAgainLoop.thisTrialN,RepeatAgainLoop.thisN,RepeatAgainLoop.thisIndex,RepeatAgainLoop.ran,Headphone_retest.thisRepN,Headphone_retest.thisTrialN,Headphone_retest.thisN,Headphone_retest.thisIndex,Headphone_retest.ran,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,1.5997,0,27,27,27,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SA_GI_TAI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,2,1,1.7526,0,28,28,28,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,1.0702,0,29,29,29,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,2,1,0.2692,0,30,30,30,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,0.5522,0,31,31,31,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_WAI_NA.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,0,0.9177,0,32,32,32,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,0.3015,0,33,33,33,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_KAY_BA.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,0,0.9684,0,34,34,34,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/HI_NAY_VA.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,2,1,0.2873,0,35,35,35,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,0.3181,0,36,36,36,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_VU_WAI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,0,0.7022,0,37,37,37,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,0.617,0,38,38,38,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,0.6345,0,39,39,39,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,2,1,1.1009,0,40,40,40,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NU_CHAY_SO.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,2,1,0.6517,0,41,41,41,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,0.7026,0,42,42,42,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,2,1,0.9351,0,43,43,43,1,2,NEW,SIMILAR,,,,,,,,
