Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,RepeatAgainKey.keys,RepeatAgainKey.rt,RepeatAgainLoop.thisRepN,RepeatAgainLoop.thisTrialN,RepeatAgainLoop.thisN,RepeatAgainLoop.thisIndex,RepeatAgainLoop.ran,Headphone_retest.thisRepN,Headphone_retest.thisTrialN,Headphone_retest.thisN,Headphone_retest.thisIndex,Headphone_retest.ran,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/GU_CHAI_PI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,0.6693,0,6,6,6,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,0.6131,0,7,7,7,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.927,0,8,8,8,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,0,0.4076,0,9,9,9,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,1.2173,0,10,10,10,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_NA_VU.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,1.6383,0,11,11,11,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DA_CHU_VAI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,0.7356,0,12,12,12,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.495,0,13,13,13,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,1.5251,0,14,14,14,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_NA_WAI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,1.0511,0,15,15,15,1,2,NEW,SIMILAR,,,,,,,,
