Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.0583,0,24,24,24,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/MO_DAY_PU.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,1,0.4432,0,25,25,25,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.1794,0,26,26,26,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/TAI_GI_SA.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,0,0.6021,0,27,27,27,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,1,0.3897,0,28,28,28,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,1,0.2181,0,29,29,29,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.2535,0,30,30,30,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.1689,0,31,31,31,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/PU_DAY_MO.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,0,0.6975,0,32,32,32,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.0433,0,33,33,33,1,1,OLD,OLD,,,,,,,,
